Signal_Date,Asset,ROC,Return,Date
2009-01-02,nifty_bank,0.05206563338522674,-0.055513829747738774,2009-01-02
2009-01-09,nifty_bank,-0.05340926967165316,-0.06632771156945994,2009-01-09
2009-01-16,nifty_bank,0.06292275207992937,-0.10894408680081857,2009-01-16
2009-01-23,nifty_bank,-0.09720907490160835,0.09171635322083338,2009-01-23
2009-01-30,nifty_bank,-0.11638628004712859,-0.02746517097486645,2009-01-30
2009-02-06,nifty_bank,-0.0816311412407914,0.05345920204264387,2009-02-06
2009-02-13,nifty_bank,0.0616527286958406,-0.13829849465198985,2009-02-13
2009-02-20,nifty_bank,-0.083136224116792,-0.01067507143210844,2009-02-20
2009-02-27,nifty_it,-0.07981979670163686,-0.009789407881191536,2009-02-27
2009-03-06,nifty_it,-0.062546556915688,0.053409526805664465,2009-03-06
2009-03-13,nifty_it,-0.06226917264895415,0.02060109322598236,2009-03-13
2009-03-20,nifty_it,0.04856309451931251,0.07105205347077526,2009-03-20
2009-03-27,nifty_it,0.05521917468429649,0.044476997663857265,2009-03-27
2009-04-03,nifty_it,0.1284841408017534,0.024960404666801494,2009-04-03
2009-04-10,nifty_it,0.16673516139981537,-0.007393749591101173,2009-04-10
2009-04-17,nifty_bank,0.23878348990573595,0.013535999650848396,2009-04-17
2009-04-24,nifty_it,0.19296866224868015,0.04353642694896909,2009-04-24
2009-05-01,nifty_it,0.26806552277777973,0.029124618195742746,2009-05-01
2009-05-08,nifty_it,0.3011269947823243,0.04544891420330699,2009-05-08
2009-05-15,nifty_bank,0.4475015112965304,0.2355115488008621,2009-05-15
2009-05-22,nifty_bank,0.8077021840563448,0.05372856522072822,2009-05-22
2009-05-29,nifty_bank,1.145759442056356,-0.008894939467903984,2009-05-29
2009-06-05,nifty_bank,1.0228201506692587,-0.03610307117375078,2009-06-05
2009-06-12,nifty_bank,0.9186554138582756,0.019828846845991066,2009-06-12
2009-06-19,nifty_bank,0.639182655178443,0.024212526438386783,2009-06-19
2009-06-26,nifty_bank,0.6715695759855702,0.02265334021998111,2009-06-26
2009-07-03,nifty_bank,0.6502464942857418,-0.1381764241604051,2009-07-03
2009-07-10,nifty_it,0.34930833238956915,0.1020416647828657,2009-07-10
2009-07-17,nifty_it,0.42093962947815644,0.08032177811794128,2009-07-17
2009-07-24,nifty_it,0.47102869384660084,0.0623282150852551,2009-07-24
2009-07-31,nifty_it,0.5184898495704049,-0.012020601848771628,2009-07-31
2009-08-07,nifty_it,0.4350167351989511,0.02663632428997187,2009-08-07
2009-08-14,nifty_it,0.45419186355803,-0.005419071690328292,2009-08-14
2009-08-21,nifty_it,0.36853228337735766,0.0808122449759785,2009-08-21
2009-08-28,nifty_it,0.40550150599596524,-0.0034949112697753026,2009-08-28
2009-09-04,nifty_it,0.34481963526053927,0.01721700906153445,2009-09-04
2009-09-11,nifty_it,0.38199742044358387,0.04041246357136008,2009-09-11
2009-09-18,nifty_it,0.39174846940812347,-0.014751751822627113,2009-09-18
2009-09-25,nifty_it,0.38369109245852484,0.0547231127053156,2009-09-25
2009-10-02,nifty_it,0.5112891859740232,-0.07716392672492134,2009-10-02
2009-10-09,nifty_it,0.2655348908629045,0.03404337346440611,2009-10-09
2009-10-16,nifty_bank,0.28991076456705267,-0.03551070126610645,2009-10-16
2009-10-23,nifty_bank,0.21789388171847035,-0.08160297215770307,2009-10-23
2009-10-30,nifty_it,0.1801776074538335,0.0038227487156117235,2009-10-30
2009-11-06,nifty_bank,0.1758739134698477,0.04950857035391887,2009-11-06
2009-11-13,nifty_bank,0.24109070900824658,0.0069246215569152,2009-11-13
2009-11-20,nifty_bank,0.23209797992750558,-0.029721067333933093,2009-11-20
2009-11-27,nifty_bank,0.20162139694032755,0.033538102811097925,2009-11-27
2009-12-04,nifty_bank,0.1680490181937886,-0.01599229993331519,2009-12-04
2009-12-11,nifty_it,0.10885611135878515,0.029296964476333898,2009-12-11
2009-12-18,nifty_it,0.15843111781626318,0.02585000275811722,2009-12-18
2009-12-25,nifty_it,0.1267189948637535,-0.0019384003619664636,2009-12-25
2010-01-01,nifty_it,0.21856415773321647,-0.03617833141981308,2010-01-01
2010-01-08,nifty_it,0.1358116786180119,0.09103229531373103,2010-01-08
2010-01-15,nifty_it,0.19356632539097784,-0.03984698754229987,2010-01-15
2010-01-22,nifty_it,0.1635636834326537,-0.04773945300964222,2010-01-22
2010-01-29,nifty_it,0.1037962539316799,-0.025812662310541912,2010-01-29
2010-02-05,nifty_it,0.013134149032573816,0.035680571643194714,2010-02-05
2010-02-12,nifty_it,0.03306465523019653,0.012092058686486995,2010-02-12
2010-02-19,nifty_it,0.08550122476247024,0.009496800522570181,2010-02-19
2010-02-26,nifty_it,0.062085621702004046,0.013265818823420705,2010-02-26
2010-03-05,nifty_it,0.05834948099027959,0.02010023670341976,2010-03-05
2010-03-12,nifty_bank,0.06662250156108951,0.010672678203565322,2010-03-12
2010-03-19,nifty_it,0.05416230499364039,0.0010495092834972297,2010-03-19
2010-03-26,nifty_it,0.057318164030915275,-0.027292365774642002,2010-03-26
2010-04-02,nifty_it,0.06706612175781945,-0.005564806933071487,2010-04-02
2010-04-09,nifty_bank,0.08364853085479984,-0.03135193910837264,2010-04-09
2010-04-16,nifty_bank,0.06623991422204623,0.04913000718294791,2010-04-16
2010-04-23,nifty_bank,0.13428229926741575,0.005813518981683252,2010-04-23
2010-04-30,nifty_bank,0.20029788822849848,-0.06020556753486961,2010-04-30
2010-05-07,nifty_bank,0.1067481777568775,0.03373726118639486,2010-05-07
2010-05-14,nifty_bank,0.12983825405975757,-0.047277844896934984,2010-05-14
2010-05-21,nifty_bank,0.04734174375197053,0.01936353101355781,2010-05-21
2010-05-28,nifty_bank,0.030331462600156733,0.0153931868597883,2010-05-28
2010-06-04,nifty_bank,0.030857176316531953,-0.00044418543094504326,2010-06-04
2010-06-11,nifty_bank,0.01951829390394222,0.01317216388499487,2010-06-11
2010-06-18,nifty_bank,0.012695353546661403,-0.013068830766218564,2010-06-18
2010-06-25,nifty_bank,-0.0059583382635218785,-0.009940559578570873,2010-06-25
2010-07-02,nifty_it,-0.019224694047788815,0.046622021959480175,2010-07-02
2010-07-09,nifty_bank,0.03848191316985172,0.030858477611307,2010-07-09
2010-07-16,nifty_bank,0.020395829599478388,0.008034213357366093,2010-07-16
2010-07-23,nifty_bank,0.02264871966010884,0.006647540274651531,2010-07-23
2010-07-30,nifty_bank,0.09539574043929688,0.021912251808384964,2010-07-30
2010-08-06,nifty_bank,0.082865414417711,0.0340630900929928,2010-08-06
2010-08-13,nifty_bank,0.17531764175933673,0.027604613932492805,2010-08-13
2010-08-20,nifty_bank,0.18481954156950087,-0.02776026325478642,2010-08-20
2010-08-27,nifty_bank,0.13446559824630921,0.024586457657500782,2010-08-27
2010-09-03,nifty_bank,0.16287462060597235,0.041442243968430326,2010-09-03
2010-09-10,nifty_bank,0.19532177995692468,0.057431347274361944,2010-09-10
2010-09-17,nifty_bank,0.2807080773297914,0.013173238857767,2010-09-17
2010-09-24,nifty_bank,0.31060732089701615,0.023908264734280316,2010-09-24
2010-10-01,nifty_bank,0.29268453293004226,-0.006637832988233394,2010-10-01
2010-10-08,nifty_bank,0.24566459585169276,-0.010177673395934228,2010-10-08
2010-10-15,nifty_bank,0.22315950400893803,0.0031061243327705768,2010-10-15
2010-10-22,nifty_bank,0.2188563925487157,-0.00436420495606582,2010-10-22
2010-10-29,nifty_bank,0.1875159058834417,0.06910775018753923,2010-10-29
2010-11-05,nifty_bank,0.22776112078112276,-0.055041042899293235,2010-11-05
2010-11-12,nifty_bank,0.12901776863600323,-0.031656106504445836,2010-11-12
2010-11-19,nifty_bank,0.12449370313399966,-0.03267033184723267,2010-11-19
2010-11-26,nifty_it,0.08875755764713711,0.0364679389849929,2010-11-26
2010-12-03,nifty_it,0.08801172680795788,0.0018157840184087615,2010-12-03
2010-12-10,nifty_it,0.060398125010882486,0.04989004413375486,2010-12-10
2010-12-17,nifty_it,0.08698201763249647,0.019669167405901966,2010-12-17
2010-12-24,nifty_it,0.08795484766417982,0.01869142495737952,2010-12-24
2010-12-31,nifty_it,0.11630024016599672,-0.020998290093328875,2010-12-31
2011-01-07,nifty_it,0.08970144548689363,-0.03621582487229036,2011-01-07
2011-01-14,nifty_it,0.04295348946622801,0.025692482436396435,2011-01-14
2011-01-21,nifty_it,0.09625370350243823,-0.02544204143568085,2011-01-21
2011-01-28,nifty_it,0.03618021145618622,-0.03038776456154968,2011-01-28
2011-02-04,nifty_it,0.028132083914140793,-0.019122273341567464,2011-02-04
2011-02-11,nifty_it,0.03323593485719223,0.016727047387475658,2011-02-11
2011-02-18,nifty_it,0.03274932816487697,-0.02228467361223574,2011-02-18
2011-02-25,nifty_it,-0.025792493444327547,0.019573939911828875,2011-02-25
2011-03-04,nifty_it,-0.008523721031336806,-0.012965150717600737,2011-03-04
2011-03-11,nifty_bank,-0.05980315138998471,-0.002332177715378636,2011-03-11
2011-03-18,nifty_bank,-0.06631925686613549,0.06265450308309006,2011-03-18
2011-03-25,nifty_bank,-0.03427486729203699,0.017883993055242797,2011-03-25
2011-04-01,nifty_bank,0.04863689333426402,0.007100350126668875,2011-04-01
2011-04-08,nifty_bank,0.11888828254217576,0.005345588471505458,2011-04-08
2011-04-15,nifty_bank,0.07771318618503198,0.013556948620597753,2011-04-15
2011-04-22,nifty_bank,0.12445347765462156,-0.03455305912272222,2011-04-22
2011-04-29,nifty_fmcg,0.16468920878862958,-0.033743871046419294,2011-04-29
2011-05-06,nifty_fmcg,0.13134027544507898,0.038560828182357954,2011-05-06
2011-05-13,nifty_fmcg,0.14377531398632581,-0.005707405373192476,2011-05-13
2011-05-20,nifty_fmcg,0.14434339537191243,0.004443631230885758,2011-05-20
2011-05-27,nifty_fmcg,0.0762478313260131,0.030369271605902082,2011-05-27
2011-06-03,nifty_fmcg,0.119898175647009,-0.007081841630044994,2011-06-03
2011-06-10,nifty_fmcg,0.13629039806194765,0.0046803140055098336,2011-06-10
2011-06-17,nifty_fmcg,0.10575592280235169,0.006542129832646015,2011-06-17
2011-06-24,nifty_fmcg,0.07921751996213988,0.03763455123126058,2011-06-24
2011-07-01,nifty_fmcg,0.11095491478241337,0.0006254401398864129,2011-07-01
2011-07-08,nifty_fmcg,0.08763130595095836,-0.002059208294975523,2011-07-08
2011-07-15,nifty_fmcg,0.08172054305296594,0.016973738711674402,2011-07-15
2011-07-22,nifty_fmcg,0.0925986355663353,-0.0035615036100378195,2011-07-22
2011-07-29,nifty_fmcg,0.1267274886633556,-0.04483629740315742,2011-07-29
2011-08-05,nifty_fmcg,0.03625052157307462,0.00016057484815923395,2011-08-05
2011-08-12,nifty_fmcg,0.04236612335651002,-0.0019209073970803958,2011-08-12
2011-08-19,nifty_fmcg,0.035761293328909316,-0.005859100311734866,2011-08-19
2011-08-26,nifty_fmcg,-0.0006566651512855959,0.02597555553098463,2011-08-26
2011-09-02,nifty_fmcg,0.032614646529181224,-0.008843279183836428,2011-09-02
2011-09-09,nifty_fmcg,0.01871504064823548,-0.003588812752163162,2011-09-09
2011-09-16,nifty_fmcg,0.00846157655448243,-0.027930403733407272,2011-09-16
2011-09-23,nifty_fmcg,-0.055260027329982364,0.02098910432469281,2011-09-23
2011-09-30,nifty_fmcg,-0.036033684710984004,-0.005126838800855293,2011-09-30
2011-10-07,nifty_fmcg,-0.038996879020707365,0.027054608320168372,2011-10-07
2011-10-14,nifty_auto,-0.004734629624622344,-0.0003384415533250751,2011-10-14
2011-10-21,nifty_auto,0.005717536347337848,0.07900551251381494,2011-10-21
2011-10-28,nifty_auto,0.11919732553413387,-0.030686395572946168,2011-10-28
2011-11-04,nifty_it,0.14474040070390037,-0.005056304098043696,2011-11-04
2011-11-11,nifty_it,0.20630248831179498,-0.02448597235749639,2011-11-11
2011-11-18,nifty_it,0.18258092906138357,-0.036616307708235984,2011-11-18
2011-11-25,nifty_it,0.07676240455133643,0.05613669735263804,2011-11-25
2011-12-02,nifty_it,0.1467822292408687,0.002017034061184475,2011-12-02
2011-12-09,nifty_it,0.11670811479820054,-0.003699962562650261,2011-12-09
2011-12-16,nifty_it,0.13875456284057575,-0.008826056024914153,2011-12-16
2011-12-23,nifty_it,0.06686157562942663,0.013270376167400899,2011-12-23
2011-12-30,nifty_it,0.08829182805077207,0.023147108267836725,2011-12-30
2012-01-06,nifty_pharma,0.026598249831416565,0.02005961127212119,2012-01-06
2012-01-13,nifty_pharma,0.04026831792184882,0.008186023342311888,2012-01-13
2012-01-20,nifty_pharma,0.003876415518839993,0.006929670666109722,2012-01-20
2012-01-27,nifty_pharma,0.015835016990802808,0.017039311998278572,2012-01-27
2012-02-03,nifty_bank,0.09051343319281635,0.030492466987598776,2012-02-03
2012-02-10,nifty_metal,0.19560118341504862,0.017791844840280957,2012-02-10
2012-02-17,nifty_realty,0.33913669531810964,-0.07479964381121995,2012-02-17
2012-02-24,nifty_realty,0.16741573033707868,-0.04311837131180818,2012-02-24
2012-03-02,nifty_bank,0.18422220463668548,0.006838080874908892,2012-03-02
2012-03-09,nifty_bank,0.2855823634858665,-0.010879933845123868,2012-03-09
2012-03-16,nifty_psu_bank,0.31151961342615553,-0.021512053381633978,2012-03-16
2012-03-23,nifty_psu_bank,0.32170135836605374,-0.01947948443747205,2012-03-23
2012-03-30,nifty_realty,0.28625232822758506,0.010458063033191856,2012-03-30
2012-04-06,nifty_auto,0.18605766701601834,0.009776116601866391,2012-04-06
2012-04-13,nifty_fmcg,0.15773650079900703,0.029828918190095033,2012-04-13
2012-04-20,nifty_fmcg,0.1869007899628694,-0.0048787820185861586,2012-04-20
2012-04-27,nifty_fmcg,0.15760893196281223,-0.010317233988257346,2012-04-27
2012-05-04,nifty_fmcg,0.14238553606614324,-0.018451876486448637,2012-05-04
2012-05-11,nifty_fmcg,0.11605374860526463,0.014125613411234417,2012-05-11
2012-05-18,nifty_fmcg,0.12287975827884656,-0.022365785405559446,2012-05-18
2012-05-25,nifty_fmcg,0.11319188509017275,0.0016025945477640136,2012-05-25
2012-06-01,nifty_fmcg,0.10659377583777019,0.019041856807268998,2012-06-01
2012-06-08,nifty_fmcg,0.09319760453277892,0.0318934674911151,2012-06-08
2012-06-15,nifty_fmcg,0.10065461581639545,0.008625038787008599,2012-06-15
2012-06-22,nifty_fmcg,0.0848718513026403,0.026888124198445107,2012-06-22
2012-06-29,nifty_fmcg,0.11352552798627547,-0.014172205387538606,2012-06-29
2012-07-06,nifty_media,0.09026851601704666,-0.02000069090240253,2012-07-06
2012-07-13,nifty_media,0.05980152922094706,0.009287365870807252,2012-07-13
2012-07-20,nifty_media,0.09024990477970385,-0.00738472557871539,2012-07-20
2012-07-27,nifty_media,0.07517379861353723,0.0237603703656859,2012-07-27
2012-08-03,nifty_media,0.14011191305192305,0.027964843676341777,2012-08-03
2012-08-10,nifty_media,0.18598829419646012,0.007920609207565876,2012-08-10
2012-08-17,nifty_media,0.19680059244393644,-0.01736928968721907,2012-08-17
2012-08-24,nifty_media,0.20108623351017885,-0.02066587193305114,2012-08-24
2012-08-31,nifty_fmcg,0.14539518517416128,0.0014038229513670952,2012-08-31
2012-09-07,nifty_media,0.17464554398148158,0.01679213429273463,2012-09-07
2012-09-14,nifty_media,0.18077583329578806,0.038416609972777405,2012-09-14
2012-09-21,nifty_media,0.1560860515510949,0.06474179886332676,2012-09-21
2012-09-28,nifty_media,0.19308584088891134,0.022373244354023214,2012-09-28
2012-10-05,nifty_media,0.24467336927578098,-0.030380029946568632,2012-10-05
2012-10-12,nifty_media,0.1957547432511595,0.0323665726506448,2012-10-12
2012-10-19,nifty_media,0.24364117481535397,-0.024492592701060967,2012-10-19
2012-10-26,nifty_media,0.18502455571803944,0.00154106611988869,2012-10-26
2012-11-02,nifty_media,0.1545635672398311,-0.007373213028159409,2012-11-02
2012-11-09,nifty_realty,0.16547255272939454,-0.006742006699949066,2012-11-09
2012-11-16,nifty_media,0.19828847005506867,0.029440169138858607,2012-11-16
2012-11-23,nifty_media,0.25959695464253785,0.01960077470587973,2012-11-23
2012-11-30,nifty_realty,0.30469889286022367,0.05289816825828253,2012-11-30
2012-12-07,nifty_realty,0.2963048216927684,-0.021022604756088303,2012-12-07
2012-12-14,nifty_media,0.16825363761270284,0.023779585761889654,2012-12-14
2012-12-21,nifty_media,0.1233091689053527,0.0012555007401198193,2012-12-21
2012-12-28,nifty_media,0.10010653213928755,0.04120952483131979,2012-12-28
2013-01-04,nifty_media,0.1813302479005856,-0.001259093377925291,2013-01-04
2013-01-11,nifty_realty,0.168736060398593,0.08028557054317131,2013-01-11
2013-01-18,nifty_realty,0.2863956285564022,-0.0664194954341707,2013-01-18
2013-01-25,nifty_realty,0.20897698452179014,0.006216606411442616,2013-01-25
2013-02-01,nifty_media,0.18318053649438837,-0.01621359998390004,2013-02-01
2013-02-08,nifty_it,0.13634030268012598,0.0016708314540130331,2013-02-08
2013-02-15,nifty_it,0.1254365057857456,0.018749618983197935,2013-02-15
2013-02-22,nifty_it,0.11648905882030092,0.017853964537019706,2013-02-22
2013-03-01,nifty_it,0.18504893990634752,0.033620382724899756,2013-03-01
2013-03-08,nifty_it,0.23693833802698494,-0.01803043391922654,2013-03-08
2013-03-15,nifty_it,0.207822769892688,-0.014471930561984925,2013-03-15
2013-03-22,nifty_it,0.17794594940439268,0.013939998696965716,2013-03-22
2013-03-29,nifty_it,0.1732187439938917,-0.023784253007890555,2013-03-29
2013-04-05,nifty_it,0.06137186743776635,-0.09825681791270591,2013-04-05
2013-04-12,nifty_pharma,0.04720045256993677,0.018150911218171695,2013-04-12
2013-04-19,nifty_pharma,0.06823314654370805,0.023633476668731612,2013-04-19
2013-04-26,nifty_pharma,0.08614029262555212,0.012473853468642382,2013-04-26
2013-05-03,nifty_pharma,0.12838015363249178,0.0014726830853608597,2013-05-03
2013-05-10,nifty_fmcg,0.17671975319805844,-0.022066977046208414,2013-05-10
2013-05-17,nifty_fmcg,0.17535673722745937,-0.008301933998111966,2013-05-17
2013-05-24,nifty_fmcg,0.16829162885893334,0.02429243240365153,2013-05-24
2013-05-31,nifty_fmcg,0.17579456266263738,-0.011077195120291594,2013-05-31
2013-06-07,nifty_fmcg,0.14462593013523573,-0.01601778884510907,2013-06-07
2013-06-14,nifty_fmcg,0.12623571577089665,-0.02003788003844409,2013-06-14
2013-06-21,nifty_pharma,0.10832355075697131,0.024015354196594396,2013-06-21
2013-06-28,nifty_fmcg,0.1255580954784732,0.05681562031927978,2013-06-28
2013-07-05,nifty_fmcg,0.1775032704762063,0.01351755867315485,2013-07-05
2013-07-12,nifty_it,0.16314215395752152,0.03507880602455571,2013-07-12
2013-07-19,nifty_it,0.2563329733512425,0.021229500185390382,2013-07-19
2013-07-26,nifty_it,0.23106330579111423,0.025492639652388016,2013-07-26
2013-08-02,nifty_it,0.22026910230662922,-0.007240693229068618,2013-08-02
2013-08-09,nifty_it,0.23225222293091385,-0.003492940327475713,2013-08-09
2013-08-16,nifty_it,0.22799653047886093,0.015307040854408704,2013-08-16
2013-08-23,nifty_it,0.21958273398880612,0.061977421477668715,2013-08-23
2013-08-30,nifty_it,0.28170283728069134,-0.019791513515692416,2013-08-30
2013-09-06,nifty_it,0.28979343933762247,-0.0053368341332988845,2013-09-06
2013-09-13,nifty_it,0.2806082526672282,-0.004876031413608151,2013-09-13
2013-09-20,nifty_it,0.2258993125576343,0.004149862385712133,2013-09-20
2013-09-27,nifty_it,0.2364754740091728,0.02275132205534991,2013-09-27
2013-10-04,nifty_it,0.15214358731605682,0.06199462492192631,2013-10-04
2013-10-11,nifty_it,0.1821035168977181,0.0026717944686764916,2013-10-11
2013-10-18,nifty_metal,0.264715805679248,-0.002816625293434849,2013-10-18
2013-10-25,nifty_metal,0.36075777506055284,0.036429258386555974,2013-10-25
2013-11-01,nifty_metal,0.3395921015073802,0.0036554554485623836,2013-11-01
2013-11-08,nifty_metal,0.3271079473906404,-0.01349110931634212,2013-11-08
2013-11-15,nifty_auto,0.18883230668471462,-0.02052952098193017,2013-11-15
2013-11-22,nifty_psu_bank,0.20176367132944772,0.047538392880474456,2013-11-22
2013-11-29,nifty_auto,0.19181785667353668,-0.0018265433542722365,2013-11-29
2013-12-06,nifty_psu_bank,0.15688490427052315,-0.053882647169570363,2013-12-06
2013-12-13,nifty_metal,0.11975728735120783,0.015153348664213473,2013-12-13
2013-12-20,nifty_realty,0.17855985467705993,0.03538840851805758,2013-12-20
2013-12-27,nifty_realty,0.1721439749608764,-0.009078755397822103,2013-12-27
2014-01-03,nifty_metal,0.11991501521557457,-0.014191378854682357,2014-01-03
2014-01-10,nifty_it,0.09993991634404997,0.010390731805438147,2014-01-10
2014-01-17,nifty_it,0.12162198551404457,0.012762639486704419,2014-01-17
2014-01-24,nifty_it,0.1376150169259147,-0.005299416081864017,2014-01-24
2014-01-31,nifty_it,0.11170714879611188,-0.031037042478302967,2014-01-31
2014-02-07,nifty_it,0.08873847784078093,0.02145949549198667,2014-02-07
2014-02-14,nifty_it,0.12179227884882904,0.024920181676917563,2014-02-14
2014-02-21,nifty_it,0.14514636563642558,0.02351240758062456,2014-02-21
2014-02-28,nifty_it,0.17113550753584184,-0.027436093013150975,2014-02-28
2014-03-07,nifty_it,0.12249942273615,-0.06124880028763957,2014-03-07
2014-03-14,nifty_bank,0.06761214684374783,0.0030275759222821996,2014-03-14
2014-03-21,nifty_fmcg,0.059941433000014754,0.010992915114891977,2014-03-21
2014-03-28,nifty_bank,0.14068136185033908,-0.015915701419199513,2014-03-28
2014-04-04,nifty_bank,0.16162442710450153,0.022984933954026454,2014-04-04
2014-04-11,nifty_psu_bank,0.20049315873629725,-0.00031338873692610125,2014-04-11
2014-04-18,nifty_psu_bank,0.223199626007069,0.036532754075373264,2014-04-18
2014-04-25,nifty_psu_bank,0.367470732289513,-0.011440395212012233,2014-04-25
2014-05-02,nifty_psu_bank,0.3531941010560038,0.04290933809159658,2014-05-02
2014-05-09,nifty_psu_bank,0.46160814648717285,0.1307642170441583,2014-05-09
2014-05-16,nifty_psu_bank,0.6443532720812406,0.14354061498036597,2014-05-16
2014-05-23,nifty_psu_bank,0.8348208318280348,-0.08110288947729805,2014-05-23
2014-05-30,nifty_psu_bank,0.5368726578771175,0.09262203817111225,2014-05-30
2014-06-06,nifty_psu_bank,0.6695095087106482,-0.06173907527837896,2014-06-06
2014-06-13,nifty_psu_bank,0.5361774448831056,-0.017497131253762288,2014-06-13
2014-06-20,nifty_realty,0.38982585803498515,0.02505386271963883,2014-06-20
2014-06-27,nifty_psu_bank,0.3582327089848454,0.03119410336057382,2014-06-27
2014-07-04,nifty_psu_bank,0.34540258212939623,-0.11856949662326033,2014-07-04
2014-07-11,nifty_realty,0.25728406729141984,0.044692751187836555,2014-07-11
2014-07-18,nifty_realty,0.3304347665256506,-0.02337094065282952,2014-07-18
2014-07-25,nifty_realty,0.37277279884753667,-0.02778343548459672,2014-07-25
2014-08-01,nifty_realty,0.31342464081228605,-0.019816437465477565,2014-08-01
2014-08-08,nifty_pharma,0.18587683246964803,0.03318511521290346,2014-08-08
2014-08-15,nifty_pharma,0.25961035816333267,0.05538712915913302,2014-08-15
2014-08-22,nifty_pharma,0.2908373939028561,0.012675666201015678,2014-08-22
2014-08-29,nifty_pharma,0.31404845074581456,0.029968399718139915,2014-08-29
2014-09-05,nifty_pharma,0.3002748525086596,-0.003018993335983433,2014-09-05
